index,date,hour,Category,District,count,weather,dayoff
45789,2019-10-24,11,2,3,1,10.049999999999999,0
45790,2019-10-24,11,4,7,2,10.049999999999999,0
45791,2019-10-24,11,4,17,1,10.049999999999999,0
45792,2019-10-24,11,5,12,1,10.049999999999999,0
45793,2019-10-24,12,1,0,2,10.049999999999999,0
45794,2019-10-24,12,1,6,1,10.049999999999999,0
45795,2019-10-24,12,1,8,3,10.049999999999999,0
45796,2019-10-24,12,1,10,1,10.049999999999999,0
45797,2019-10-24,12,1,11,1,10.049999999999999,0
45798,2019-10-24,12,1,12,1,10.049999999999999,0
45799,2019-10-24,12,1,15,1,10.049999999999999,0
45800,2019-10-24,12,2,0,2,10.049999999999999,0
45801,2019-10-24,12,2,8,2,10.049999999999999,0
45802,2019-10-24,12,2,15,1,10.049999999999999,0
45803,2019-10-24,12,5,12,1,10.049999999999999,0
45804,2019-10-24,13,1,0,1,10.049999999999999,0
45805,2019-10-24,13,2,10,1,10.049999999999999,0
45806,2019-10-24,13,2,11,1,10.049999999999999,0
45807,2019-10-24,13,4,11,1,10.049999999999999,0
45808,2019-10-24,13,5,3,1,10.049999999999999,0
45809,2019-10-24,14,1,1,1,10.049999999999999,0
45810,2019-10-24,14,1,3,1,10.049999999999999,0
45811,2019-10-24,14,1,10,1,10.049999999999999,0
45812,2019-10-24,14,4,14,1,10.049999999999999,0
45813,2019-10-24,14,5,12,8,10.049999999999999,0
45814,2019-10-24,15,1,7,1,10.049999999999999,0
45815,2019-10-24,15,1,15,1,10.049999999999999,0
45816,2019-10-24,15,2,12,1,10.049999999999999,0
45817,2019-10-24,15,2,15,2,10.049999999999999,0
45818,2019-10-24,15,5,1,1,10.049999999999999,0
45819,2019-10-24,15,5,12,1,10.049999999999999,0
45820,2019-10-24,16,1,5,2,10.049999999999999,0
45821,2019-10-24,16,1,10,3,10.049999999999999,0
45822,2019-10-24,16,1,17,1,10.049999999999999,0
45823,2019-10-24,16,2,15,1,10.049999999999999,0
45824,2019-10-24,16,4,9,1,10.049999999999999,0
45825,2019-10-24,17,1,0,1,10.049999999999999,0
45826,2019-10-24,17,1,10,1,10.049999999999999,0
45827,2019-10-24,17,1,12,1,10.049999999999999,0
45828,2019-10-24,17,2,7,1,10.049999999999999,0
45829,2019-10-24,17,4,2,2,10.049999999999999,0
45830,2019-10-24,17,4,10,2,10.049999999999999,0
45831,2019-10-24,17,4,12,1,10.049999999999999,0
45832,2019-10-24,18,1,4,1,10.049999999999999,0
45833,2019-10-24,18,1,5,1,10.049999999999999,0
45834,2019-10-24,18,1,6,1,10.049999999999999,0
45835,2019-10-24,18,1,7,2,10.049999999999999,0
45836,2019-10-24,18,1,8,1,10.049999999999999,0
45837,2019-10-24,18,1,10,2,10.049999999999999,0
45838,2019-10-24,18,1,16,1,10.049999999999999,0
45839,2019-10-24,18,2,3,1,10.049999999999999,0
45840,2019-10-24,18,2,4,1,10.049999999999999,0
45841,2019-10-24,18,4,0,3,10.049999999999999,0
45842,2019-10-24,18,4,2,1,10.049999999999999,0
45843,2019-10-24,18,4,14,1,10.049999999999999,0
45844,2019-10-24,18,5,10,1,10.049999999999999,0
45845,2019-10-24,19,1,2,1,10.049999999999999,0
45846,2019-10-24,19,1,10,1,10.049999999999999,0
45847,2019-10-24,19,2,2,1,10.049999999999999,0
45848,2019-10-24,19,5,9,2,10.049999999999999,0
45849,2019-10-24,20,1,3,1,10.049999999999999,0
45850,2019-10-24,20,1,10,1,10.049999999999999,0
45851,2019-10-24,20,1,14,3,10.049999999999999,0
45852,2019-10-24,20,2,5,1,10.049999999999999,0
45853,2019-10-24,20,2,14,2,10.049999999999999,0
45854,2019-10-24,20,4,1,1,10.049999999999999,0
45855,2019-10-24,20,4,6,1,10.049999999999999,0
45856,2019-10-24,20,5,5,1,10.049999999999999,0
45857,2019-10-24,20,5,8,1,10.049999999999999,0
45858,2019-10-24,20,5,9,1,10.049999999999999,0
45859,2019-10-24,20,5,11,1,10.049999999999999,0
45860,2019-10-24,21,1,1,1,10.049999999999999,0
45861,2019-10-24,21,1,6,1,10.049999999999999,0
45862,2019-10-24,21,1,8,1,10.049999999999999,0
45863,2019-10-24,21,1,10,1,10.049999999999999,0
45864,2019-10-24,21,1,12,3,10.049999999999999,0
45865,2019-10-24,21,2,3,1,10.049999999999999,0
45866,2019-10-24,21,2,4,1,10.049999999999999,0
45867,2019-10-24,21,2,5,1,10.049999999999999,0
45868,2019-10-24,21,2,8,1,10.049999999999999,0
45869,2019-10-24,21,2,16,1,10.049999999999999,0
45870,2019-10-24,21,4,6,1,10.049999999999999,0
45871,2019-10-24,21,4,9,3,10.049999999999999,0
45872,2019-10-24,22,1,8,2,10.049999999999999,0
45873,2019-10-24,22,1,10,2,10.049999999999999,0
45874,2019-10-24,22,2,3,1,10.049999999999999,0
45875,2019-10-24,22,2,12,1,10.049999999999999,0
45876,2019-10-24,22,4,5,1,10.049999999999999,0
45877,2019-10-24,22,5,5,1,10.049999999999999,0
45878,2019-10-24,22,5,14,1,10.049999999999999,0
45879,2019-10-24,23,1,8,1,10.049999999999999,0
45880,2019-10-24,23,5,5,1,10.049999999999999,0
45881,2019-10-25,0,1,8,1,10.512500000000001,0
45882,2019-10-25,0,4,16,1,10.512500000000001,0
45883,2019-10-25,0,5,3,1,10.512500000000001,0
45884,2019-10-25,1,1,8,1,10.512500000000001,0
45885,2019-10-25,1,2,8,1,10.512500000000001,0
45886,2019-10-25,1,5,9,1,10.512500000000001,0
45887,2019-10-25,1,5,14,3,10.512500000000001,0
45888,2019-10-25,2,5,0,1,10.512500000000001,0
45889,2019-10-25,2,5,6,1,10.512500000000001,0
45890,2019-10-25,2,5,7,1,10.512500000000001,0
45891,2019-10-25,2,5,12,1,10.512500000000001,0
45892,2019-10-25,3,5,5,4,10.512500000000001,0
45893,2019-10-25,3,5,12,1,10.512500000000001,0
45894,2019-10-25,5,5,5,2,10.512500000000001,0
45895,2019-10-25,5,5,6,1,10.512500000000001,0
45896,2019-10-25,6,1,14,1,10.512500000000001,0
45897,2019-10-25,6,5,12,1,10.512500000000001,0
45898,2019-10-25,7,2,10,1,10.512500000000001,0
45899,2019-10-25,7,4,1,1,10.512500000000001,0
45900,2019-10-25,7,5,14,1,10.512500000000001,0
45901,2019-10-25,8,4,2,1,10.512500000000001,0
45902,2019-10-25,8,4,10,1,10.512500000000001,0
45903,2019-10-25,8,5,0,1,10.512500000000001,0
45904,2019-10-25,9,2,5,1,10.512500000000001,0
45905,2019-10-25,9,4,9,1,10.512500000000001,0
45906,2019-10-25,10,1,3,1,10.512500000000001,0
45907,2019-10-25,10,1,10,1,10.512500000000001,0
45908,2019-10-25,10,1,11,2,10.512500000000001,0
45909,2019-10-25,10,1,12,1,10.512500000000001,0
45910,2019-10-25,10,2,5,1,10.512500000000001,0
45911,2019-10-25,10,2,10,1,10.512500000000001,0
45912,2019-10-25,10,2,11,1,10.512500000000001,0
45913,2019-10-25,10,4,0,1,10.512500000000001,0
45914,2019-10-25,11,1,4,1,10.512500000000001,0
45915,2019-10-25,11,1,10,1,10.512500000000001,0
45916,2019-10-25,11,1,11,1,10.512500000000001,0
45917,2019-10-25,11,2,0,1,10.512500000000001,0
45918,2019-10-25,11,2,3,1,10.512500000000001,0
45919,2019-10-25,11,2,5,1,10.512500000000001,0
45920,2019-10-25,11,2,7,2,10.512500000000001,0
45921,2019-10-25,11,2,8,1,10.512500000000001,0
45922,2019-10-25,11,5,7,1,10.512500000000001,0
45923,2019-10-25,12,1,5,1,10.512500000000001,0
45924,2019-10-25,12,1,10,1,10.512500000000001,0
45925,2019-10-25,12,1,11,1,10.512500000000001,0
45926,2019-10-25,12,1,14,2,10.512500000000001,0
45927,2019-10-25,12,2,6,1,10.512500000000001,0
45928,2019-10-25,12,2,10,2,10.512500000000001,0
45929,2019-10-25,12,2,11,1,10.512500000000001,0
45930,2019-10-25,12,4,0,1,10.512500000000001,0
45931,2019-10-25,12,4,5,1,10.512500000000001,0
45932,2019-10-25,12,4,13,1,10.512500000000001,0
45933,2019-10-25,12,5,0,2,10.512500000000001,0
45934,2019-10-25,12,5,1,3,10.512500000000001,0
45935,2019-10-25,13,1,8,1,10.512500000000001,0
45936,2019-10-25,13,1,10,1,10.512500000000001,0
45937,2019-10-25,13,1,12,1,10.512500000000001,0
45938,2019-10-25,13,2,5,2,10.512500000000001,0
45939,2019-10-25,13,2,8,1,10.512500000000001,0
45940,2019-10-25,13,4,8,1,10.512500000000001,0
45941,2019-10-25,13,5,14,3,10.512500000000001,0
45942,2019-10-25,13,5,15,1,10.512500000000001,0
45943,2019-10-25,14,1,8,5,10.512500000000001,0
45944,2019-10-25,14,1,12,1,10.512500000000001,0
45945,2019-10-25,14,1,13,1,10.512500000000001,0
45946,2019-10-25,14,1,16,1,10.512500000000001,0
45947,2019-10-25,14,2,14,1,10.512500000000001,0
45948,2019-10-25,14,4,1,1,10.512500000000001,0
45949,2019-10-25,14,4,8,1,10.512500000000001,0
45950,2019-10-25,14,4,12,1,10.512500000000001,0
45951,2019-10-25,14,5,7,2,10.512500000000001,0
45952,2019-10-25,14,5,14,1,10.512500000000001,0
45953,2019-10-25,15,1,7,2,10.512500000000001,0
45954,2019-10-25,15,1,10,1,10.512500000000001,0
45955,2019-10-25,15,1,11,1,10.512500000000001,0
45956,2019-10-25,15,1,12,1,10.512500000000001,0
45957,2019-10-25,15,1,15,1,10.512500000000001,0
45958,2019-10-25,15,2,7,1,10.512500000000001,0
45959,2019-10-25,15,2,10,1,10.512500000000001,0
45960,2019-10-25,15,2,15,1,10.512500000000001,0
45961,2019-10-25,15,4,1,1,10.512500000000001,0
45962,2019-10-25,15,4,5,1,10.512500000000001,0
45963,2019-10-25,15,5,11,1,10.512500000000001,0
45964,2019-10-25,16,1,7,1,10.512500000000001,0
45965,2019-10-25,16,1,15,1,10.512500000000001,0
45966,2019-10-25,16,2,7,1,10.512500000000001,0
45967,2019-10-25,16,2,17,1,10.512500000000001,0
45968,2019-10-25,16,4,7,1,10.512500000000001,0
45969,2019-10-25,16,4,8,1,10.512500000000001,0
45970,2019-10-25,16,4,11,1,10.512500000000001,0
45971,2019-10-25,16,4,12,1,10.512500000000001,0
45972,2019-10-25,16,5,1,1,10.512500000000001,0
45973,2019-10-25,16,5,3,1,10.512500000000001,0
45974,2019-10-25,17,1,11,1,10.512500000000001,0
45975,2019-10-25,17,4,0,1,10.512500000000001,0
45976,2019-10-25,17,4,1,2,10.512500000000001,0
45977,2019-10-25,17,4,10,1,10.512500000000001,0
45978,2019-10-25,17,4,12,1,10.512500000000001,0
45979,2019-10-25,17,5,4,1,10.512500000000001,0
45980,2019-10-25,17,5,5,1,10.512500000000001,0
45981,2019-10-25,17,5,6,1,10.512500000000001,0
45982,2019-10-25,17,5,8,1,10.512500000000001,0
45983,2019-10-25,17,5,14,1,10.512500000000001,0
45984,2019-10-25,18,1,4,4,10.512500000000001,0
45985,2019-10-25,18,1,8,2,10.512500000000001,0
45986,2019-10-25,18,1,11,1,10.512500000000001,0
45987,2019-10-25,18,2,3,1,10.512500000000001,0
45988,2019-10-25,18,2,4,3,10.512500000000001,0
45989,2019-10-25,18,2,5,2,10.512500000000001,0
45990,2019-10-25,18,2,8,2,10.512500000000001,0
45991,2019-10-25,18,2,10,1,10.512500000000001,0
45992,2019-10-25,18,2,15,1,10.512500000000001,0
45993,2019-10-25,18,4,4,2,10.512500000000001,0
45994,2019-10-25,18,5,5,1,10.512500000000001,0
45995,2019-10-25,18,5,7,1,10.512500000000001,0
45996,2019-10-25,18,5,9,1,10.512500000000001,0
45997,2019-10-25,18,5,10,1,10.512500000000001,0
45998,2019-10-25,18,5,12,1,10.512500000000001,0
45999,2019-10-25,18,5,17,1,10.512500000000001,0
46000,2019-10-25,19,1,7,1,10.512500000000001,0
46001,2019-10-25,19,1,12,2,10.512500000000001,0
46002,2019-10-25,19,2,0,1,10.512500000000001,0
46003,2019-10-25,19,2,5,2,10.512500000000001,0
46004,2019-10-25,19,2,10,1,10.512500000000001,0
46005,2019-10-25,19,4,0,1,10.512500000000001,0
46006,2019-10-25,19,4,15,1,10.512500000000001,0
46007,2019-10-25,19,5,9,1,10.512500000000001,0
46008,2019-10-25,19,5,10,1,10.512500000000001,0
46009,2019-10-25,19,5,17,1,10.512500000000001,0
46010,2019-10-25,20,1,5,2,10.512500000000001,0
46011,2019-10-25,20,1,7,5,10.512500000000001,0
46012,2019-10-25,20,1,13,1,10.512500000000001,0
46013,2019-10-25,20,1,15,1,10.512500000000001,0
46014,2019-10-25,20,2,5,3,10.512500000000001,0
46015,2019-10-25,20,2,7,2,10.512500000000001,0
46016,2019-10-25,20,2,9,2,10.512500000000001,0
46017,2019-10-25,20,2,11,1,10.512500000000001,0
46018,2019-10-25,20,2,15,1,10.512500000000001,0
46019,2019-10-25,20,5,9,1,10.512500000000001,0
46020,2019-10-25,20,5,11,1,10.512500000000001,0
46021,2019-10-25,20,5,14,1,10.512500000000001,0
46022,2019-10-25,21,1,4,1,10.512500000000001,0
46023,2019-10-25,21,1,8,1,10.512500000000001,0
46024,2019-10-25,21,1,10,1,10.512500000000001,0
46025,2019-10-25,21,1,11,1,10.512500000000001,0
46026,2019-10-25,21,1,14,1,10.512500000000001,0
46027,2019-10-25,21,1,15,3,10.512500000000001,0
46028,2019-10-25,21,2,10,1,10.512500000000001,0
46029,2019-10-25,21,4,7,1,10.512500000000001,0
46030,2019-10-25,21,5,2,1,10.512500000000001,0
46031,2019-10-25,21,5,3,2,10.512500000000001,0
46032,2019-10-25,21,5,6,1,10.512500000000001,0
46033,2019-10-25,22,1,10,1,10.512500000000001,0
46034,2019-10-25,22,2,8,1,10.512500000000001,0
46035,2019-10-25,22,2,10,1,10.512500000000001,0
46036,2019-10-25,22,4,12,1,10.512500000000001,0
46037,2019-10-25,22,5,10,1,10.512500000000001,0
46038,2019-10-25,22,5,12,1,10.512500000000001,0
46039,2019-10-25,23,5,0,1,10.512500000000001,0
46040,2019-10-25,23,5,14,1,10.512500000000001,0
46041,2019-10-26,0,2,1,1,10.225,1
46042,2019-10-26,0,4,0,1,10.225,1
46043,2019-10-26,0,4,3,1,10.225,1
46044,2019-10-26,0,5,14,1,10.225,1
46045,2019-10-26,1,1,14,1,10.225,1
46046,2019-10-26,2,5,14,1,10.225,1
46047,2019-10-26,3,4,7,1,10.225,1
46048,2019-10-26,3,5,14,1,10.225,1
46049,2019-10-26,5,4,4,1,10.225,1
46050,2019-10-26,5,5,1,1,10.225,1
46051,2019-10-26,7,4,7,1,10.225,1
46052,2019-10-26,8,2,2,1,10.225,1
46053,2019-10-26,8,4,4,1,10.225,1
46054,2019-10-26,8,5,13,1,10.225,1
46055,2019-10-26,9,1,4,1,10.225,1
46056,2019-10-26,9,1,6,1,10.225,1
46057,2019-10-26,9,1,10,1,10.225,1
46058,2019-10-26,9,1,12,1,10.225,1
46059,2019-10-26,9,1,14,1,10.225,1
46060,2019-10-26,9,2,2,3,10.225,1
46061,2019-10-26,9,2,9,1,10.225,1
46062,2019-10-26,9,2,10,2,10.225,1
46063,2019-10-26,9,2,14,1,10.225,1
46064,2019-10-26,9,5,7,2,10.225,1
46065,2019-10-26,9,5,11,2,10.225,1
46066,2019-10-26,10,1,0,1,10.225,1
46067,2019-10-26,10,1,4,3,10.225,1
46068,2019-10-26,10,1,7,2,10.225,1
46069,2019-10-26,10,1,8,1,10.225,1
46070,2019-10-26,10,1,15,1,10.225,1
46071,2019-10-26,10,2,4,1,10.225,1
46072,2019-10-26,10,2,6,1,10.225,1
46073,2019-10-26,10,2,7,1,10.225,1
46074,2019-10-26,10,2,8,1,10.225,1
46075,2019-10-26,10,2,15,1,10.225,1
46076,2019-10-26,10,4,12,1,10.225,1
46077,2019-10-26,10,5,1,1,10.225,1
46078,2019-10-26,10,5,5,2,10.225,1
46079,2019-10-26,10,5,7,1,10.225,1
46080,2019-10-26,11,1,1,2,10.225,1
46081,2019-10-26,11,1,4,1,10.225,1
46082,2019-10-26,11,1,9,1,10.225,1
46083,2019-10-26,11,1,11,1,10.225,1
46084,2019-10-26,11,1,12,1,10.225,1
46085,2019-10-26,11,1,14,2,10.225,1
46086,2019-10-26,11,2,1,1,10.225,1
46087,2019-10-26,11,2,9,2,10.225,1
46088,2019-10-26,11,2,15,1,10.225,1
46089,2019-10-26,11,4,11,1,10.225,1
46090,2019-10-26,11,5,11,1,10.225,1
46091,2019-10-26,12,1,4,3,10.225,1
46092,2019-10-26,12,1,14,1,10.225,1
46093,2019-10-26,12,5,12,1,10.225,1
46094,2019-10-26,13,1,0,1,10.225,1
46095,2019-10-26,13,1,1,1,10.225,1
46096,2019-10-26,13,1,4,1,10.225,1
46097,2019-10-26,13,1,7,1,10.225,1
46098,2019-10-26,13,1,8,1,10.225,1
46099,2019-10-26,13,1,10,1,10.225,1
46100,2019-10-26,13,2,0,1,10.225,1
46101,2019-10-26,13,2,7,1,10.225,1
46102,2019-10-26,13,2,8,1,10.225,1
46103,2019-10-26,13,2,10,1,10.225,1
46104,2019-10-26,13,2,16,1,10.225,1
46105,2019-10-26,13,4,7,1,10.225,1
46106,2019-10-26,13,5,12,1,10.225,1
46107,2019-10-26,14,1,1,1,10.225,1
46108,2019-10-26,14,1,9,1,10.225,1
46109,2019-10-26,14,1,15,1,10.225,1
46110,2019-10-26,14,2,1,1,10.225,1
46111,2019-10-26,14,2,15,1,10.225,1
46112,2019-10-26,14,4,7,1,10.225,1
46113,2019-10-26,14,4,11,1,10.225,1
46114,2019-10-26,14,5,2,1,10.225,1
46115,2019-10-26,14,5,4,1,10.225,1
46116,2019-10-26,15,1,5,1,10.225,1
46117,2019-10-26,15,1,8,1,10.225,1
46118,2019-10-26,15,1,9,1,10.225,1
46119,2019-10-26,15,2,5,1,10.225,1
46120,2019-10-26,15,2,6,1,10.225,1
46121,2019-10-26,15,2,15,1,10.225,1
46122,2019-10-26,15,4,5,1,10.225,1
46123,2019-10-26,15,4,11,1,10.225,1
46124,2019-10-26,15,4,12,2,10.225,1
46125,2019-10-26,15,5,8,2,10.225,1
46126,2019-10-26,15,5,10,1,10.225,1
46127,2019-10-26,15,5,12,1,10.225,1
46128,2019-10-26,16,1,0,1,10.225,1
46129,2019-10-26,16,1,2,1,10.225,1
46130,2019-10-26,16,2,0,1,10.225,1
46131,2019-10-26,16,5,11,1,10.225,1
46132,2019-10-26,16,5,12,1,10.225,1
46133,2019-10-26,17,1,4,2,10.225,1
46134,2019-10-26,17,1,8,1,10.225,1
46135,2019-10-26,17,1,15,1,10.225,1
46136,2019-10-26,17,2,5,1,10.225,1
46137,2019-10-26,17,2,9,1,10.225,1
46138,2019-10-26,17,4,4,1,10.225,1
46139,2019-10-26,17,4,12,1,10.225,1
46140,2019-10-26,17,5,1,1,10.225,1
46141,2019-10-26,17,5,9,1,10.225,1
46142,2019-10-26,18,1,4,1,10.225,1
46143,2019-10-26,18,2,8,2,10.225,1
46144,2019-10-26,18,4,2,1,10.225,1
46145,2019-10-26,18,4,7,1,10.225,1
46146,2019-10-26,18,4,8,1,10.225,1
46147,2019-10-26,18,4,14,1,10.225,1
46148,2019-10-26,18,4,15,1,10.225,1
46149,2019-10-26,19,1,4,1,10.225,1
46150,2019-10-26,19,4,10,2,10.225,1
46151,2019-10-26,19,4,11,1,10.225,1
46152,2019-10-26,19,5,5,9,10.225,1
46153,2019-10-26,19,5,9,1,10.225,1
46154,2019-10-26,19,5,11,1,10.225,1
46155,2019-10-26,19,5,15,1,10.225,1
46156,2019-10-26,20,1,4,1,10.225,1
46157,2019-10-26,20,2,0,1,10.225,1
46158,2019-10-26,20,4,5,4,10.225,1
46159,2019-10-26,20,4,9,1,10.225,1
46160,2019-10-26,20,4,12,2,10.225,1
46161,2019-10-26,20,4,13,1,10.225,1
46162,2019-10-26,20,5,1,1,10.225,1
46163,2019-10-26,20,5,5,1,10.225,1
46164,2019-10-26,21,1,4,1,10.225,1
46165,2019-10-26,21,4,5,1,10.225,1
46166,2019-10-26,21,4,12,1,10.225,1
46167,2019-10-26,21,5,11,1,10.225,1
46168,2019-10-26,22,4,1,1,10.225,1
46169,2019-10-26,22,4,5,3,10.225,1
46170,2019-10-26,22,5,2,1,10.225,1
46171,2019-10-26,23,4,4,3,10.225,1
46172,2019-10-26,23,4,9,1,10.225,1
46173,2019-10-26,23,4,12,3,10.225,1
46174,2019-10-26,23,5,2,5,10.225,1
46175,2019-10-26,23,5,7,1,10.225,1
46176,2019-10-26,23,5,8,1,10.225,1
46177,2019-10-26,23,5,12,1,10.225,1
46178,2019-10-27,0,5,0,1,5.1125,1
46179,2019-10-27,0,5,8,1,5.1125,1
46180,2019-10-27,1,4,6,1,5.1125,1
46181,2019-10-27,1,4,8,1,5.1125,1
46182,2019-10-27,1,5,8,1,5.1125,1
46183,2019-10-27,2,4,8,1,5.1125,1
46184,2019-10-27,2,5,7,1,5.1125,1
46185,2019-10-27,3,5,12,2,5.1125,1
46186,2019-10-27,4,5,1,4,5.1125,1
46187,2019-10-27,4,5,7,1,5.1125,1
46188,2019-10-27,4,5,11,1,5.1125,1
46189,2019-10-27,4,5,16,1,5.1125,1
46190,2019-10-27,5,1,12,1,5.1125,1
46191,2019-10-27,5,2,15,1,5.1125,1
46192,2019-10-27,5,4,11,1,5.1125,1
46193,2019-10-27,5,4,15,2,5.1125,1
46194,2019-10-27,5,5,11,1,5.1125,1
46195,2019-10-27,6,4,6,1,5.1125,1
46196,2019-10-27,8,1,9,1,5.1125,1
46197,2019-10-27,8,2,9,1,5.1125,1
46198,2019-10-27,9,1,7,1,5.1125,1
46199,2019-10-27,9,1,14,2,5.1125,1
46200,2019-10-27,9,2,7,1,5.1125,1
46201,2019-10-27,9,2,14,2,5.1125,1
46202,2019-10-27,9,4,0,1,5.1125,1
46203,2019-10-27,9,4,7,1,5.1125,1
46204,2019-10-27,9,4,11,1,5.1125,1
46205,2019-10-27,9,5,11,1,5.1125,1
46206,2019-10-27,10,1,1,1,5.1125,1
46207,2019-10-27,10,1,5,1,5.1125,1
46208,2019-10-27,10,1,7,1,5.1125,1
46209,2019-10-27,10,1,10,1,5.1125,1
46210,2019-10-27,10,1,14,1,5.1125,1
46211,2019-10-27,10,2,3,1,5.1125,1
46212,2019-10-27,10,2,5,1,5.1125,1
46213,2019-10-27,10,2,10,1,5.1125,1
46214,2019-10-27,10,2,14,1,5.1125,1
46215,2019-10-27,10,4,8,1,5.1125,1
46216,2019-10-27,10,5,3,1,5.1125,1
46217,2019-10-27,10,5,5,3,5.1125,1
46218,2019-10-27,11,1,13,2,5.1125,1
46219,2019-10-27,11,5,3,1,5.1125,1
46220,2019-10-27,11,5,14,1,5.1125,1
46221,2019-10-27,12,1,5,1,5.1125,1
46222,2019-10-27,12,1,8,1,5.1125,1
46223,2019-10-27,12,1,14,2,5.1125,1
46224,2019-10-27,12,2,5,1,5.1125,1
46225,2019-10-27,12,2,14,2,5.1125,1
46226,2019-10-27,12,4,5,1,5.1125,1
46227,2019-10-27,12,5,0,1,5.1125,1
46228,2019-10-27,12,5,8,2,5.1125,1
46229,2019-10-27,12,5,12,1,5.1125,1
46230,2019-10-27,13,1,1,2,5.1125,1
46231,2019-10-27,13,1,4,1,5.1125,1
46232,2019-10-27,13,1,8,1,5.1125,1
46233,2019-10-27,13,2,1,1,5.1125,1
46234,2019-10-27,13,2,15,1,5.1125,1
46235,2019-10-27,13,4,8,1,5.1125,1
46236,2019-10-27,13,5,2,1,5.1125,1
46237,2019-10-27,13,5,3,1,5.1125,1
46238,2019-10-27,13,5,6,1,5.1125,1
46239,2019-10-27,13,5,9,1,5.1125,1
46240,2019-10-27,13,5,12,1,5.1125,1
46241,2019-10-27,13,5,16,1,5.1125,1
46242,2019-10-27,14,1,1,2,5.1125,1
46243,2019-10-27,14,1,10,1,5.1125,1
46244,2019-10-27,14,5,3,2,5.1125,1
46245,2019-10-27,14,5,9,2,5.1125,1
46246,2019-10-27,14,5,11,1,5.1125,1
46247,2019-10-27,15,1,1,2,5.1125,1
46248,2019-10-27,15,1,12,1,5.1125,1
46249,2019-10-27,15,2,1,1,5.1125,1
46250,2019-10-27,15,4,1,1,5.1125,1
46251,2019-10-27,15,5,5,1,5.1125,1
46252,2019-10-27,16,1,0,1,5.1125,1
46253,2019-10-27,16,1,15,1,5.1125,1
46254,2019-10-27,16,2,3,2,5.1125,1
46255,2019-10-27,16,2,10,2,5.1125,1
46256,2019-10-27,16,4,4,1,5.1125,1
46257,2019-10-27,16,5,1,1,5.1125,1
46258,2019-10-27,16,5,7,1,5.1125,1
46259,2019-10-27,16,5,8,1,5.1125,1
46260,2019-10-27,16,5,17,1,5.1125,1
46261,2019-10-27,17,1,4,1,5.1125,1
46262,2019-10-27,17,1,7,1,5.1125,1
46263,2019-10-27,17,2,4,1,5.1125,1
46264,2019-10-27,17,2,7,1,5.1125,1
46265,2019-10-27,17,2,8,1,5.1125,1
46266,2019-10-27,17,4,1,2,5.1125,1
46267,2019-10-27,17,4,7,1,5.1125,1
46268,2019-10-27,17,5,4,1,5.1125,1
46269,2019-10-27,17,5,12,2,5.1125,1
46270,2019-10-27,17,5,14,1,5.1125,1
46271,2019-10-27,18,1,13,1,5.1125,1
46272,2019-10-27,18,2,10,1,5.1125,1
46273,2019-10-27,18,4,1,1,5.1125,1
46274,2019-10-27,18,4,4,1,5.1125,1
46275,2019-10-27,18,4,11,2,5.1125,1
46276,2019-10-27,18,4,14,1,5.1125,1
46277,2019-10-27,18,5,8,1,5.1125,1
46278,2019-10-27,18,5,16,1,5.1125,1
46279,2019-10-27,19,1,3,2,5.1125,1
46280,2019-10-27,19,1,4,1,5.1125,1
46281,2019-10-27,19,1,7,3,5.1125,1
46282,2019-10-27,19,1,14,2,5.1125,1
46283,2019-10-27,19,2,3,1,5.1125,1
46284,2019-10-27,19,2,7,3,5.1125,1
46285,2019-10-27,19,2,8,1,5.1125,1
46286,2019-10-27,19,2,14,2,5.1125,1
46287,2019-10-27,19,4,3,2,5.1125,1
46288,2019-10-27,19,4,9,2,5.1125,1
46289,2019-10-27,19,4,12,4,5.1125,1
46290,2019-10-27,19,4,13,1,5.1125,1
46291,2019-10-27,20,1,8,1,5.1125,1
46292,2019-10-27,20,2,8,1,5.1125,1
46293,2019-10-27,20,2,10,1,5.1125,1
46294,2019-10-27,20,2,15,1,5.1125,1
46295,2019-10-27,20,4,7,1,5.1125,1
46296,2019-10-27,20,4,13,1,5.1125,1
46297,2019-10-27,20,4,14,1,5.1125,1
46298,2019-10-27,20,5,1,1,5.1125,1
46299,2019-10-27,20,5,9,2,5.1125,1
46300,2019-10-27,21,1,5,1,5.1125,1
46301,2019-10-27,21,4,11,1,5.1125,1
46302,2019-10-27,21,4,14,1,5.1125,1
46303,2019-10-27,21,5,5,1,5.1125,1
46304,2019-10-27,21,5,12,1,5.1125,1
46305,2019-10-27,22,1,14,1,5.1125,1
46306,2019-10-27,22,2,10,1,5.1125,1
46307,2019-10-27,22,2,14,1,5.1125,1
46308,2019-10-27,22,4,5,1,5.1125,1
46309,2019-10-27,22,4,8,4,5.1125,1
46310,2019-10-27,22,4,12,3,5.1125,1
46311,2019-10-27,22,5,3,1,5.1125,1
46312,2019-10-27,22,5,5,1,5.1125,1
46313,2019-10-27,23,1,14,1,5.1125,1
46314,2019-10-27,23,2,0,1,5.1125,1
46315,2019-10-27,23,2,14,1,5.1125,1
46316,2019-10-27,23,4,7,2,5.1125,1
46317,2019-10-27,23,5,5,1,5.1125,1
46318,2019-10-27,23,5,8,1,5.1125,1
46319,2019-10-28,0,2,15,2,1.4125,0
46320,2019-10-28,1,1,11,1,1.4125,0
46321,2019-10-28,1,4,6,1,1.4125,0
46322,2019-10-28,1,4,11,1,1.4125,0
